[Thu Sep 18 13:32:59 2014] [error] [client 127.0.0.1] PHP   7. Illuminate\\Foundation\\Application->handle() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Session/Middleware.php:72
[Thu Sep 18 13:32:59 2014] [error] [client 127.0.0.1] PHP   8. Illuminate\\Foundation\\Application->dispatch() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:747
[Thu Sep 18 13:32:59 2014] [error] [client 127.0.0.1] PHP   9. Illuminate\\Routing\\Router->dispatch() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:777
[Thu Sep 18 13:32:59 2014] [error] [client 127.0.0.1] PHP  10. Illuminate\\Routing\\Router->dispatchToRoute() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Routing/Router.php:996
[Thu Sep 18 13:32:59 2014] [error] [client 127.0.0.1] PHP  11. Illuminate\\Routing\\Route->run() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Routing/Router.php:1028
[Thu Sep 18 13:32:59 2014] [error] [client 127.0.0.1] PHP  12. call_user_func_array() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Routing/Route.php:109
[Thu Sep 18 13:32:59 2014] [error] [client 127.0.0.1] PHP  13. {closure:/Users/pedro/Sites/mapping/app/routes.php:14-19}() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Routing/Route.php:109
[Thu Sep 18 13:32:59 2014] [error] [client 127.0.0.1] PHP  14. Bentleysoft\\ES\\Service::browse() /Users/pedro/Sites/mapping/app/routes.php:17
[Thu Sep 18 13:43:35 2014] [error] [client 127.0.0.1] PHP Parse error:  parse error in /Users/pedro/Sites/mapping/app/routes.php on line 19
[Thu Sep 18 13:43:35 2014] [error] [client 127.0.0.1] PHP Stack trace:
[Thu Sep 18 13:43:35 2014] [error] [client 127.0.0.1] PHP   1. {main}() /Users/pedro/Sites/mapping/public/index.php:0
[Thu Sep 18 13:43:35 2014] [error] [client 127.0.0.1] PHP   2. Illuminate\\Foundation\\Application->run() /Users/pedro/Sites/mapping/public/index.php:49
[Thu Sep 18 13:43:35 2014] [error] [client 127.0.0.1] PHP   3. Stack\\StackedHttpKernel->handle() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:643
[Thu Sep 18 13:43:35 2014] [error] [client 127.0.0.1] PHP   4. Illuminate\\Cookie\\Guard->handle() /Users/pedro/Sites/mapping/vendor/stack/builder/src/Stack/StackedHttpKernel.php:23
[Thu Sep 18 13:43:35 2014] [error] [client 127.0.0.1] PHP   5. Illuminate\\Cookie\\Queue->handle() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Cookie/Guard.php:51
[Thu Sep 18 13:43:35 2014] [error] [client 127.0.0.1] PHP   6. Illuminate\\Session\\Middleware->handle() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Cookie/Queue.php:47
[Thu Sep 18 13:43:35 2014] [error] [client 127.0.0.1] PHP   7. Illuminate\\Foundation\\Application->handle() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Session/Middleware.php:72
[Thu Sep 18 13:43:35 2014] [error] [client 127.0.0.1] PHP   8. Illuminate\\Foundation\\Application->boot() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:745
[Thu Sep 18 13:43:35 2014] [error] [client 127.0.0.1] PHP   9. Illuminate\\Foundation\\Application->bootApplication() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:589
[Thu Sep 18 13:43:35 2014] [error] [client 127.0.0.1] PHP  10. Illuminate\\Foundation\\Application->fireAppCallbacks() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:606
[Thu Sep 18 13:43:35 2014] [error] [client 127.0.0.1] PHP  11. call_user_func() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:832
[Thu Sep 18 13:43:35 2014] [error] [client 127.0.0.1] PHP  12. {closure:/Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/start.php:223-271}() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:832
[Thu Sep 18 13:43:46 2014] [error] [client 127.0.0.1] PHP Parse error:  parse error in /Users/pedro/Sites/mapping/app/routes.php on line 19
[Thu Sep 18 13:43:46 2014] [error] [client 127.0.0.1] PHP Stack trace:
[Thu Sep 18 13:43:46 2014] [error] [client 127.0.0.1] PHP   1. {main}() /Users/pedro/Sites/mapping/public/index.php:0
[Thu Sep 18 13:43:46 2014] [error] [client 127.0.0.1] PHP   2. Illuminate\\Foundation\\Application->run() /Users/pedro/Sites/mapping/public/index.php:49
[Thu Sep 18 13:43:46 2014] [error] [client 127.0.0.1] PHP   3. Stack\\StackedHttpKernel->handle() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:643
[Thu Sep 18 13:43:46 2014] [error] [client 127.0.0.1] PHP   4. Illuminate\\Cookie\\Guard->handle() /Users/pedro/Sites/mapping/vendor/stack/builder/src/Stack/StackedHttpKernel.php:23
[Thu Sep 18 13:43:46 2014] [error] [client 127.0.0.1] PHP   5. Illuminate\\Cookie\\Queue->handle() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Cookie/Guard.php:51
[Thu Sep 18 13:43:46 2014] [error] [client 127.0.0.1] PHP   6. Illuminate\\Session\\Middleware->handle() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Cookie/Queue.php:47
[Thu Sep 18 13:43:46 2014] [error] [client 127.0.0.1] PHP   7. Illuminate\\Foundation\\Application->handle() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Session/Middleware.php:72
[Thu Sep 18 13:43:46 2014] [error] [client 127.0.0.1] PHP   8. Illuminate\\Foundation\\Application->boot() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:745
[Thu Sep 18 13:43:46 2014] [error] [client 127.0.0.1] PHP   9. Illuminate\\Foundation\\Application->bootApplication() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:589
[Thu Sep 18 13:43:46 2014] [error] [client 127.0.0.1] PHP  10. Illuminate\\Foundation\\Application->fireAppCallbacks() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:606
[Thu Sep 18 13:43:46 2014] [error] [client 127.0.0.1] PHP  11. call_user_func() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:832
[Thu Sep 18 13:43:46 2014] [error] [client 127.0.0.1] PHP  12. {closure:/Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/start.php:223-271}() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:832
[Thu Sep 18 14:56:36 2014] [error] [client 127.0.0.1] PHP Parse error:  parse error, expecting `']'' in /Users/pedro/Sites/mapping/app/storage/views/d80ccbada0d90edcca3b278bafc88f8f on line 52, referer: http://mapping.dev/?q=
[Thu Sep 18 14:56:36 2014] [error] [client 127.0.0.1] PHP Stack trace:, referer: http://mapping.dev/?q=
[Thu Sep 18 14:56:36 2014] [error] [client 127.0.0.1] PHP   1. {main}() /Users/pedro/Sites/mapping/public/index.php:0, referer: http://mapping.dev/?q=
[Thu Sep 18 14:56:36 2014] [error] [client 127.0.0.1] PHP   2. Illuminate\\Foundation\\Application->run() /Users/pedro/Sites/mapping/public/index.php:49, referer: http://mapping.dev/?q=
[Thu Sep 18 14:56:36 2014] [error] [client 127.0.0.1] PHP   3. Stack\\StackedHttpKernel->handle() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:643, referer: http://mapping.dev/?q=
[Thu Sep 18 14:56:36 2014] [error] [client 127.0.0.1] PHP   4. Illuminate\\Cookie\\Guard->handle() /Users/pedro/Sites/mapping/vendor/stack/builder/src/Stack/StackedHttpKernel.php:23, referer: http://mapping.dev/?q=
[Thu Sep 18 14:56:36 2014] [error] [client 127.0.0.1] PHP   5. Illuminate\\Cookie\\Queue->handle() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Cookie/Guard.php:51, referer: http://mapping.dev/?q=
[Thu Sep 18 14:56:36 2014] [error] [client 127.0.0.1] PHP   6. Illuminate\\Session\\Middleware->handle() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Cookie/Queue.php:47, referer: http://mapping.dev/?q=
[Thu Sep 18 14:56:36 2014] [error] [client 127.0.0.1] PHP   7. Illuminate\\Foundation\\Application->handle() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Session/Middleware.php:72, referer: http://mapping.dev/?q=
[Thu Sep 18 14:56:36 2014] [error] [client 127.0.0.1] PHP   8. Illuminate\\Foundation\\Application->dispatch() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:747, referer: http://mapping.dev/?q=
[Thu Sep 18 14:56:36 2014] [error] [client 127.0.0.1] PHP   9. Illuminate\\Routing\\Router->dispatch() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:777, referer: http://mapping.dev/?q=
[Thu Sep 18 14:56:36 2014] [error] [client 127.0.0.1] PHP  10. Illuminate\\Routing\\Router->dispatchToRoute() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Routing/Router.php:996, referer: http://mapping.dev/?q=
[Thu Sep 18 14:56:36 2014] [error] [client 127.0.0.1] PHP  11. Illuminate\\Routing\\Router->prepareResponse() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Routing/Router.php:1031, referer: http://mapping.dev/?q=
[Thu Sep 18 14:56:36 2014] [error] [client 127.0.0.1] PHP  12. Symfony\\Component\\HttpFoundation\\Response->__construct() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Routing/Router.php:1498, referer: http://mapping.dev/?q=
[Thu Sep 18 14:56:36 2014] [error] [client 127.0.0.1] PHP  13. Illuminate\\Http\\Response->setContent() /Users/pedro/Sites/mapping/vendor/symfony/http-foundation/Symfony/Component/HttpFoundation/Response.php:202, referer: http://mapping.dev/?q=
[Thu Sep 18 14:56:36 2014] [error] [client 127.0.0.1] PHP  14. Illuminate\\View\\View->render() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Http/Response.php:43, referer: http://mapping.dev/?q=
[Thu Sep 18 14:56:36 2014] [error] [client 127.0.0.1] PHP  15. Illuminate\\View\\View->renderContents() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/View/View.php:76, referer: http://mapping.dev/?q=
[Thu Sep 18 14:56:36 2014] [error] [client 127.0.0.1] PHP  16. Illuminate\\View\\View->getContents() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/View/View.php:102, referer: http://mapping.dev/?q=
[Thu Sep 18 14:56:36 2014] [error] [client 127.0.0.1] PHP  17. Illuminate\\View\\Engines\\CompilerEngine->get() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/View/View.php:134, referer: http://mapping.dev/?q=
[Thu Sep 18 14:56:36 2014] [error] [client 127.0.0.1] PHP  18. Illuminate\\View\\Engines\\PhpEngine->evaluatePath() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php:56, referer: http://mapping.dev/?q=
[Thu Sep 18 16:51:26 2014] [error] [client 127.0.0.1] PHP Fatal error:  Trait 'UserTrait' not found in /Users/pedro/Sites/mapping/app/models/Mapping.php on line 5, referer: http://mapping.dev/?q=Men
[Thu Sep 18 16:51:26 2014] [error] [client 127.0.0.1] PHP Stack trace:, referer: http://mapping.dev/?q=Men
[Thu Sep 18 16:51:26 2014] [error] [client 127.0.0.1] PHP   1. {main}() /Users/pedro/Sites/mapping/public/index.php:0, referer: http://mapping.dev/?q=Men
[Thu Sep 18 16:51:26 2014] [error] [client 127.0.0.1] PHP   2. Illuminate\\Foundation\\Application->run() /Users/pedro/Sites/mapping/public/index.php:49, referer: http://mapping.dev/?q=Men
[Thu Sep 18 16:51:26 2014] [error] [client 127.0.0.1] PHP   3. Stack\\StackedHttpKernel->handle() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:643, referer: http://mapping.dev/?q=Men
[Thu Sep 18 16:51:26 2014] [error] [client 127.0.0.1] PHP   4. Illuminate\\Cookie\\Guard->handle() /Users/pedro/Sites/mapping/vendor/stack/builder/src/Stack/StackedHttpKernel.php:23, referer: http://mapping.dev/?q=Men
[Thu Sep 18 16:51:26 2014] [error] [client 127.0.0.1] PHP   5. Illuminate\\Cookie\\Queue->handle() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Cookie/Guard.php:51, referer: http://mapping.dev/?q=Men
[Thu Sep 18 16:51:26 2014] [error] [client 127.0.0.1] PHP   6. Illuminate\\Session\\Middleware->handle() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Cookie/Queue.php:47, referer: http://mapping.dev/?q=Men
[Thu Sep 18 16:51:26 2014] [error] [client 127.0.0.1] PHP   7. Illuminate\\Foundation\\Application->handle() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Session/Middleware.php:72, referer: http://mapping.dev/?q=Men
[Thu Sep 18 16:51:26 2014] [error] [client 127.0.0.1] PHP   8. Illuminate\\Foundation\\Application->dispatch() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:747, referer: http://mapping.dev/?q=Men
[Thu Sep 18 16:51:26 2014] [error] [client 127.0.0.1] PHP   9. Illuminate\\Routing\\Router->dispatch() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:777, referer: http://mapping.dev/?q=Men
[Thu Sep 18 16:51:26 2014] [error] [client 127.0.0.1] PHP  10. Illuminate\\Routing\\Router->dispatchToRoute() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Routing/Router.php:996, referer: http://mapping.dev/?q=Men
[Thu Sep 18 16:51:26 2014] [error] [client 127.0.0.1] PHP  11. Illuminate\\Routing\\Route->run() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Routing/Router.php:1028, referer: http://mapping.dev/?q=Men
[Thu Sep 18 16:51:26 2014] [error] [client 127.0.0.1] PHP  12. call_user_func_array() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Routing/Route.php:109, referer: http://mapping.dev/?q=Men
[Thu Sep 18 16:51:26 2014] [error] [client 127.0.0.1] PHP  13. {closure:/Users/pedro/Sites/mapping/app/routes.php:21-26}() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Routing/Route.php:109, referer: http://mapping.dev/?q=Men
[Thu Sep 18 16:51:26 2014] [error] [client 127.0.0.1] PHP  14. Illuminate\\Support\\ClassLoader::load() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Routing/Route.php:0, referer: http://mapping.dev/?q=Men
[Thu Sep 18 16:51:26 2014] [error] [client 127.0.0.1] PHP  15. require_once() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Support/ClassLoader.php:33, referer: http://mapping.dev/?q=Men
[Fri Sep 19 10:21:44 2014] [error] [client 127.0.0.1] PHP Parse error:  parse error in /Users/pedro/Sites/mapping/app/storage/views/7a19437b3a09b7bb3c61e5df4d2e98d1 on line 43
[Fri Sep 19 10:21:44 2014] [error] [client 127.0.0.1] PHP Stack trace:
[Fri Sep 19 10:21:44 2014] [error] [client 127.0.0.1] PHP   1. {main}() /Users/pedro/Sites/mapping/public/index.php:0
[Fri Sep 19 10:21:44 2014] [error] [client 127.0.0.1] PHP   2. Illuminate\\Foundation\\Application->run() /Users/pedro/Sites/mapping/public/index.php:49
[Fri Sep 19 10:21:44 2014] [error] [client 127.0.0.1] PHP   3. Stack\\StackedHttpKernel->handle() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:643
[Fri Sep 19 10:21:44 2014] [error] [client 127.0.0.1] PHP   4. Illuminate\\Cookie\\Guard->handle() /Users/pedro/Sites/mapping/vendor/stack/builder/src/Stack/StackedHttpKernel.php:23
[Fri Sep 19 10:21:44 2014] [error] [client 127.0.0.1] PHP   5. Illuminate\\Cookie\\Queue->handle() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Cookie/Guard.php:51
[Fri Sep 19 10:21:44 2014] [error] [client 127.0.0.1] PHP   6. Illuminate\\Session\\Middleware->handle() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Cookie/Queue.php:47
[Fri Sep 19 10:21:44 2014] [error] [client 127.0.0.1] PHP   7. Illuminate\\Foundation\\Application->handle() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Session/Middleware.php:72
[Fri Sep 19 10:21:44 2014] [error] [client 127.0.0.1] PHP   8. Illuminate\\Foundation\\Application->dispatch() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:747
[Fri Sep 19 10:21:44 2014] [error] [client 127.0.0.1] PHP   9. Illuminate\\Routing\\Router->dispatch() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:777
[Fri Sep 19 10:21:44 2014] [error] [client 127.0.0.1] PHP  10. Illuminate\\Routing\\Router->dispatchToRoute() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Routing/Router.php:996
[Fri Sep 19 10:21:44 2014] [error] [client 127.0.0.1] PHP  11. Illuminate\\Routing\\Router->prepareResponse() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Routing/Router.php:1031
[Fri Sep 19 10:21:44 2014] [error] [client 127.0.0.1] PHP  12. Symfony\\Component\\HttpFoundation\\Response->__construct() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Routing/Router.php:1498
[Fri Sep 19 10:21:44 2014] [error] [client 127.0.0.1] PHP  13. Illuminate\\Http\\Response->setContent() /Users/pedro/Sites/mapping/vendor/symfony/http-foundation/Symfony/Component/HttpFoundation/Response.php:202
[Fri Sep 19 10:21:44 2014] [error] [client 127.0.0.1] PHP  14. Illuminate\\View\\View->render() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Http/Response.php:43
[Fri Sep 19 10:21:44 2014] [error] [client 127.0.0.1] PHP  15. Illuminate\\View\\View->renderContents() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/View/View.php:76
[Fri Sep 19 10:21:44 2014] [error] [client 127.0.0.1] PHP  16. Illuminate\\View\\View->getContents() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/View/View.php:102
[Fri Sep 19 10:21:44 2014] [error] [client 127.0.0.1] PHP  17. Illuminate\\View\\Engines\\CompilerEngine->get() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/View/View.php:134
[Fri Sep 19 10:21:44 2014] [error] [client 127.0.0.1] PHP  18. Illuminate\\View\\Engines\\PhpEngine->evaluatePath() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php:56
[Fri Sep 19 10:22:20 2014] [error] [client 127.0.0.1] PHP Parse error:  parse error in /Users/pedro/Sites/mapping/app/storage/views/7a19437b3a09b7bb3c61e5df4d2e98d1 on line 43
[Fri Sep 19 10:22:20 2014] [error] [client 127.0.0.1] PHP Stack trace:
[Fri Sep 19 10:22:20 2014] [error] [client 127.0.0.1] PHP   1. {main}() /Users/pedro/Sites/mapping/public/index.php:0
[Fri Sep 19 10:22:20 2014] [error] [client 127.0.0.1] PHP   2. Illuminate\\Foundation\\Application->run() /Users/pedro/Sites/mapping/public/index.php:49
[Fri Sep 19 10:22:20 2014] [error] [client 127.0.0.1] PHP   3. Stack\\StackedHttpKernel->handle() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:643
[Fri Sep 19 10:22:20 2014] [error] [client 127.0.0.1] PHP   4. Illuminate\\Cookie\\Guard->handle() /Users/pedro/Sites/mapping/vendor/stack/builder/src/Stack/StackedHttpKernel.php:23
[Fri Sep 19 10:22:20 2014] [error] [client 127.0.0.1] PHP   5. Illuminate\\Cookie\\Queue->handle() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Cookie/Guard.php:51
[Fri Sep 19 10:22:20 2014] [error] [client 127.0.0.1] PHP   6. Illuminate\\Session\\Middleware->handle() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Cookie/Queue.php:47
[Fri Sep 19 10:22:20 2014] [error] [client 127.0.0.1] PHP   7. Illuminate\\Foundation\\Application->handle() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Session/Middleware.php:72
[Fri Sep 19 10:22:20 2014] [error] [client 127.0.0.1] PHP   8. Illuminate\\Foundation\\Application->dispatch() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:747
[Fri Sep 19 10:22:20 2014] [error] [client 127.0.0.1] PHP   9. Illuminate\\Routing\\Router->dispatch() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:777
[Fri Sep 19 10:22:20 2014] [error] [client 127.0.0.1] PHP  10. Illuminate\\Routing\\Router->dispatchToRoute() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Routing/Router.php:996
[Fri Sep 19 10:22:20 2014] [error] [client 127.0.0.1] PHP  11. Illuminate\\Routing\\Router->prepareResponse() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Routing/Router.php:1031
[Fri Sep 19 10:22:20 2014] [error] [client 127.0.0.1] PHP  12. Symfony\\Component\\HttpFoundation\\Response->__construct() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Routing/Router.php:1498
[Fri Sep 19 10:22:20 2014] [error] [client 127.0.0.1] PHP  13. Illuminate\\Http\\Response->setContent() /Users/pedro/Sites/mapping/vendor/symfony/http-foundation/Symfony/Component/HttpFoundation/Response.php:202
[Fri Sep 19 10:22:20 2014] [error] [client 127.0.0.1] PHP  14. Illuminate\\View\\View->render() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Http/Response.php:43
[Fri Sep 19 10:22:20 2014] [error] [client 127.0.0.1] PHP  15. Illuminate\\View\\View->renderContents() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/View/View.php:76
[Fri Sep 19 10:22:20 2014] [error] [client 127.0.0.1] PHP  16. Illuminate\\View\\View->getContents() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/View/View.php:102
[Fri Sep 19 10:22:20 2014] [error] [client 127.0.0.1] PHP  17. Illuminate\\View\\Engines\\CompilerEngine->get() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/View/View.php:134
[Fri Sep 19 10:22:20 2014] [error] [client 127.0.0.1] PHP  18. Illuminate\\View\\Engines\\PhpEngine->evaluatePath() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php:56
[Fri Sep 19 10:23:03 2014] [error] [client 127.0.0.1] PHP Parse error:  parse error in /Users/pedro/Sites/mapping/app/storage/views/7a19437b3a09b7bb3c61e5df4d2e98d1 on line 7
[Fri Sep 19 10:23:03 2014] [error] [client 127.0.0.1] PHP Stack trace:
[Fri Sep 19 10:23:03 2014] [error] [client 127.0.0.1] PHP   1. {main}() /Users/pedro/Sites/mapping/public/index.php:0
[Fri Sep 19 10:23:03 2014] [error] [client 127.0.0.1] PHP   2. Illuminate\\Foundation\\Application->run() /Users/pedro/Sites/mapping/public/index.php:49
[Fri Sep 19 10:23:03 2014] [error] [client 127.0.0.1] PHP   3. Stack\\StackedHttpKernel->handle() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:643
[Fri Sep 19 10:23:03 2014] [error] [client 127.0.0.1] PHP   4. Illuminate\\Cookie\\Guard->handle() /Users/pedro/Sites/mapping/vendor/stack/builder/src/Stack/StackedHttpKernel.php:23
[Fri Sep 19 10:23:03 2014] [error] [client 127.0.0.1] PHP   5. Illuminate\\Cookie\\Queue->handle() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Cookie/Guard.php:51
[Fri Sep 19 10:23:03 2014] [error] [client 127.0.0.1] PHP   6. Illuminate\\Session\\Middleware->handle() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Cookie/Queue.php:47
[Fri Sep 19 10:23:03 2014] [error] [client 127.0.0.1] PHP   7. Illuminate\\Foundation\\Application->handle() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Session/Middleware.php:72
[Fri Sep 19 10:23:03 2014] [error] [client 127.0.0.1] PHP   8. Illuminate\\Foundation\\Application->dispatch() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:747
[Fri Sep 19 10:23:03 2014] [error] [client 127.0.0.1] PHP   9. Illuminate\\Routing\\Router->dispatch() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:777
[Fri Sep 19 10:23:03 2014] [error] [client 127.0.0.1] PHP  10. Illuminate\\Routing\\Router->dispatchToRoute() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Routing/Router.php:996
[Fri Sep 19 10:23:03 2014] [error] [client 127.0.0.1] PHP  11. Illuminate\\Routing\\Router->prepareResponse() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Routing/Router.php:1031
[Fri Sep 19 10:23:03 2014] [error] [client 127.0.0.1] PHP  12. Symfony\\Component\\HttpFoundation\\Response->__construct() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Routing/Router.php:1498
[Fri Sep 19 10:23:03 2014] [error] [client 127.0.0.1] PHP  13. Illuminate\\Http\\Response->setContent() /Users/pedro/Sites/mapping/vendor/symfony/http-foundation/Symfony/Component/HttpFoundation/Response.php:202
[Fri Sep 19 10:23:03 2014] [error] [client 127.0.0.1] PHP  14. Illuminate\\View\\View->render() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/Http/Response.php:43
[Fri Sep 19 10:23:03 2014] [error] [client 127.0.0.1] PHP  15. Illuminate\\View\\View->renderContents() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/View/View.php:76
[Fri Sep 19 10:23:03 2014] [error] [client 127.0.0.1] PHP  16. Illuminate\\View\\View->getContents() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/View/View.php:102
[Fri Sep 19 10:23:03 2014] [error] [client 127.0.0.1] PHP  17. Illuminate\\View\\Engines\\CompilerEngine->get() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/View/View.php:134
[Fri Sep 19 10:23:03 2014] [error] [client 127.0.0.1] PHP  18. Illuminate\\View\\Engines\\PhpEngine->evaluatePath() /Users/pedro/Sites/mapping/vendor/laravel/framework/src/Illuminate/View/Engines/CompilerEngine.php:56
[Fri Sep 19 10:23:04 2014] [error] [client 127.0.0.1] PHP Parse error:  parse error in /Users/pedro/Sites/mapping/app/storage/views/7a19437b3a09b7bb3c61e5df4d2e98d1 on line 7
[Fri Sep 19 10:23:04 2014] [error] [client 127.0.0.1] PHP Stack trace:
[Fri Sep 19 10:23:04 2014] [error] [client 127.0.0.1] PHP   1. {main}() /Users/pedro/Sites/mapping/public/index.php:0
